component,date,value,title,vintage_date,units,freq,seas_adj,updated
CUSR0000SEFX,2003-02-01,226.7,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2003-03-01,227.1,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2003-04-01,227.4,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2003-05-01,227.6,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2003-06-01,228.2,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2003-07-01,228.4,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2003-08-01,228.3,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2003-09-01,229.9,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2003-10-01,230.5,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2003-11-01,231.2,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2003-12-01,231.9,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2004-01-01,232.2,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2004-02-01,232.8,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2004-03-01,233.1,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2004-04-01,234.4,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2004-05-01,235.3,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2004-06-01,236.6,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2004-07-01,237.7,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2004-08-01,238.1,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2004-09-01,238.5,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2004-10-01,239.3,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2004-11-01,240.1,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2004-12-01,240.9,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2005-01-01,241.3,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2005-02-01,242.3,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2005-03-01,242.7,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2005-04-01,243.1,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2005-05-01,243.3,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2005-06-01,244.2,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2005-07-01,244.6,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2005-08-01,244.9,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2005-09-01,245.6,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2005-10-01,246.6,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2005-11-01,247.6,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2005-12-01,248,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2006-01-01,249.3,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2006-02-01,250.7,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2006-03-01,251,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2006-04-01,251.9,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2006-05-01,253.9,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2006-06-01,255.2,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2006-07-01,255.9,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2006-08-01,256.6,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2006-09-01,257.6,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2006-10-01,257.6,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2006-11-01,257.6,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2006-12-01,258.4,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2007-01-01,260.073,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2007-02-01,260.849,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2007-03-01,261.453,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2007-04-01,263.929,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2007-05-01,265.116,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2007-06-01,265.533,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2007-07-01,267.568,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2007-08-01,268.337,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2007-09-01,268.668,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2007-10-01,269.737,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2007-11-01,270.041,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2007-12-01,270.329,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2008-01-01,271.642,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2008-02-01,272.925,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2008-03-01,273.686,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2008-04-01,275.556,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2008-05-01,276.618,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2008-06-01,277.553,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2008-07-01,277.701,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2008-08-01,279.237,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2008-09-01,279.916,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2008-10-01,280.207,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2008-11-01,281.296,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2008-12-01,282.39,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2009-01-01,282.875,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2009-02-01,282.687,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2009-03-01,283.414,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2009-04-01,284.628,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2009-05-01,284.902,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2009-06-01,285.04,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2009-07-01,285.45,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2009-08-01,284.937,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2009-09-01,287.285,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2009-10-01,288.508,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2009-11-01,287.822,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2009-12-01,289.055,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2010-01-01,289.878,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2010-02-01,288.847,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2010-03-01,289.853,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2010-04-01,290.114,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2010-05-01,290.492,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2010-06-01,291.082,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2010-07-01,291.629,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2010-08-01,292.2,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2010-09-01,293.468,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2010-10-01,294.22,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2010-11-01,295.356,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2010-12-01,295.568,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2011-01-01,295.847,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2011-02-01,295.78,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2011-03-01,296.668,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2011-04-01,297.553,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2011-05-01,301.644,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFX,2011-06-01,302.29,Consumer Price Index for All Urban Consumers: Alcoholic Beverages Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
