date,fips,mmwr_week,recip_county,recip_state,series_complete_pop_pct,series_complete_yes,series_complete_12plus,series_complete_12plus_pop_pct,series_complete_18plus,series_complete_18plus_pop_pct,series_complete_65plus,series_complete_65plus_pop_pct,completeness_pct,administered_dose1_recip,administered_dose1_pop_pct,administered_dose1_recip_12plus,administered_dose1_recip_12plus_pop_pct,administered_dose1_recip_18plus,administered_dose1_recip_18plus_pop_pct,administered_dose1_recip_65plus,administered_dose1_recip_65plus_pop_pct,svi_ctgy,series_complete_pop_pct_svi,series_complete_12plus_pop_pct_svi,series_complete_18plus_pop_pct_svi,series_complete_65plus_pop_pct_svi
07/04/2021,12035,27,Flagler County,FL,47.3,54460,54460,52.7,53358,55.6,28437,79.2,98.7,61825,53.7,61804,59.8,60353,62.9,31124,86.7,Low-Mod,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
07/04/2021,17139,27,Moultrie County,IL,30.4,4404,4403,36.2,4322,39.9,1915,68.1,97.6,5074,35,5071,41.7,4955,45.7,2200,78.2,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
07/04/2021,29091,27,Howell County,MO,18.2,7285,7285,21.6,7179,23.5,3292,40.8,90.6,9113,22.7,9111,27,8906,29.2,4059,50.3,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI
07/04/2021,21225,27,Union County,KY,27.2,3907,3907,30.7,3857,32.8,1766,71.4,93.4,4320,30,4320,34,4243,36,1879,75.9,Mod-High,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,High VC/Mod-High SVI
07/04/2021,26029,27,Charlevoix County,MI,54.3,14197,14197,61.2,13591,63.8,5306,80.8,94.1,NA,0,NA,0,NA,0,NA,0,Low,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
07/04/2021,48021,27,Bastrop County,TX,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0,Mod-High,NA,NA,NA,NA
07/04/2021,48319,27,Mason County,TX,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0,Low-Mod,NA,NA,NA,NA
07/04/2021,42085,27,Mercer County,PA,41.6,45485,45485,47.2,44528,50.4,18674,76.8,93.6,50382,46,50379,52.3,49005,55.4,19695,81,Mod-High,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
07/04/2021,34015,27,Gloucester County,NJ,46.4,135279,135279,53.7,128771,56.3,33772,71,92.8,158681,54.4,158679,63,150756,66,39580,83.2,Low,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
07/04/2021,01123,27,Tallapoosa County,AL,26.9,10868,10868,31.1,10787,33.6,5159,57.4,91.8,12718,31.5,12718,36.4,12544,39,5815,64.7,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
07/04/2021,08125,27,Yuma County,CO,19.1,1910,1907,23.4,1860,25.6,380,20.3,75.8,2241,22.4,2238,27.5,2172,29.9,448,23.9,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI
07/04/2021,30065,27,Musselshell County,MT,26.6,1233,1233,30.1,1227,32.5,639,49.9,95.5,1334,28.8,1334,32.6,1324,35,666,52,Low-Mod,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI
07/04/2021,16025,27,Camas County,ID,30.4,336,NA,NA,336,39,146,54.1,97.8,352,31.8,NA,NA,352,40.8,153,56.7,Low,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI
07/04/2021,47057,27,Grainger County,TN,35.9,8362,8361,40.9,8252,44.2,3570,73.2,97.8,9211,39.5,9209,45.1,9052,48.5,3791,77.7,Mod-High,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI
07/04/2021,17099,27,LaSalle County,IL,38.8,42151,42086,44.8,40509,47.4,14685,69.8,97.6,56159,51.7,56030,59.7,53443,62.5,18956,90.1,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
07/04/2021,12055,27,Highlands County,FL,36.5,38791,38790,41,38372,43.4,23830,62.2,98.7,49921,47,49914,52.8,49338,55.8,30630,80,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
07/04/2021,04025,27,Yavapai County,AZ,34.9,81978,81973,38.8,80730,40.9,44694,58.5,97.5,102461,43.6,102442,48.5,100659,50.9,54299,71,Mod-High,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI
07/04/2021,17159,27,Richland County,IL,33.5,5191,5187,39.3,5084,42.3,2243,68.6,97.6,5927,38.2,5918,44.9,5760,48,2512,76.8,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
07/04/2021,08067,27,La Plata County,CO,44.9,25250,25172,50.9,23598,51.6,4629,45.2,75.8,NA,0,NA,0,NA,0,NA,0,Low,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,Low-Mod VC/Low SVI
07/04/2021,12129,27,Wakulla County,FL,30.5,10306,10306,35.2,10100,37.8,4270,79.6,98.7,12719,37.7,12717,43.4,12438,46.5,5006,93.3,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,High VC/Low-Mod SVI
07/04/2021,30053,27,Lincoln County,MT,26.9,5377,5377,30.3,5290,32.3,2865,48.5,95.5,5832,29.2,5832,32.8,5726,34.9,3057,51.8,Low-Mod,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI
07/04/2021,31051,27,Dixon County,NE,33.6,1894,1894,40.5,1873,44.7,666,57.1,88.8,NA,0,NA,0,NA,0,NA,0,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
07/04/2021,12047,27,Hamilton County,FL,24.9,3599,3599,28.5,3554,30.4,1730,64.9,98.7,4023,27.9,4023,31.9,3954,33.8,1789,67.2,High,Low VC/High SVI,Low VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
07/04/2021,08025,27,Crowley County,CO,10.4,630,627,11.1,611,11.4,200,23.5,75.8,NA,0,NA,0,NA,0,NA,0,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI
07/04/2021,05123,27,St. Francis County,AR,30.4,7589,7583,35.3,7529,38.1,2675,63.6,89.1,9025,36.1,9017,41.9,8924,45.2,3050,72.5,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
07/04/2021,19185,27,Wayne County,IA,33.1,2131,2131,39.6,2103,43.5,1009,69.5,97.5,2273,35.3,2273,42.2,2242,46.4,1062,73.2,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
07/04/2021,46103,27,Pennington County,SD,32.8,37309,37309,38.7,35837,40.8,11703,55.5,83,NA,0,NA,0,NA,0,NA,0,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
07/04/2021,12031,27,Duval County,FL,39.9,382090,382082,47.2,371070,50,111023,80.1,98.7,440246,46,440173,54.4,425053,57.3,126612,91.4,Mod-High,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
07/04/2021,40041,27,Delaware County,OK,24.8,10673,10673,28.4,10488,30.5,5302,49,93.5,13855,32.2,13854,36.9,13579,39.4,6734,62.3,High,Low VC/High SVI,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI
07/04/2021,18175,27,Washington County,IN,31.2,8749,8749,36.5,8563,39.7,3304,68,98.6,9270,33.1,9270,38.7,9031,41.9,3410,70.2,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
07/04/2021,39041,27,Delaware County,OH,59.2,123912,123912,70.7,114635,73.9,26655,90.1,97.6,127064,60.7,127060,72.5,116538,75.2,27041,91.4,Low,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
07/04/2021,30107,27,Wheatland County,MT,27.4,583,583,32,582,34.8,314,58,95.5,615,28.9,615,33.7,612,36.6,326,60.3,Mod-High,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
07/04/2021,48503,27,Young County,TX,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0,Mod-High,NA,NA,NA,NA
07/04/2021,53075,27,Whitman County,WA,36.4,18256,18256,40.5,17478,41,4134,77,96.1,21161,42.2,21160,46.9,20139,47.3,4495,83.7,Mod-High,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI
07/04/2021,01107,27,Pickens County,AL,30.2,6026,6026,34.6,5967,37.1,2317,59.6,91.8,7644,38.4,7643,43.9,7537,46.9,2908,74.8,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
07/04/2021,37093,27,Hoke County,NC,20.9,11517,11508,25.8,11172,27.7,3400,58.1,96.3,14148,25.6,14126,31.7,13539,33.6,3779,64.6,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Mod-High VC/High SVI
07/04/2021,72033,27,Catano Municipio,PR,47.2,10915,10913,52.9,10286,54.2,2809,71.5,96,13214,57.2,13205,64,12313,64.9,3356,85.4,High,Mod-High VC/High SVI,High VC/High SVI,High VC/High SVI,High VC/High SVI
07/04/2021,05055,27,Greene County,AR,27.5,12480,12473,32.7,12213,35.6,4422,60,89.1,14416,31.8,14401,37.8,14026,40.9,4950,67.1,Mod-High,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
07/04/2021,26003,27,Alger County,MI,53.2,4845,4845,58.6,4727,61,1884,78.7,94.1,5205,57.1,5205,63,5086,65.7,1979,82.7,Low-Mod,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
07/04/2021,72035,27,Cayey Municipio,PR,61.9,26230,26226,69.3,24451,70.3,7114,98.7,96,28978,68.3,28967,76.6,26879,77.2,7595,99.9,Low-Mod,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
07/04/2021,31031,27,Cherry County,NE,26,1481,1481,31,1456,33.5,738,58.6,88.8,1551,27.3,NA,0,NA,0,NA,0,Low,Low VC/Low SVI,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI
07/04/2021,54013,27,Calhoun County,WV,11.5,817,817,13,788,13.5,364,20,57,1040,14.6,1040,16.5,1008,17.3,448,24.6,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI
07/04/2021,32011,27,Eureka County,NV,19.8,401,401,23.3,400,26.1,148,44.6,94.9,456,22.5,456,26.5,451,29.4,161,48.5,Low,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI,Low-Mod VC/Low SVI
07/04/2021,05115,27,Pope County,AR,32.3,20677,20651,38,19901,40.2,6770,65.3,89.1,23531,36.7,23482,43.2,22570,45.5,7400,71.4,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
07/04/2021,17199,27,Williamson County,IL,35.8,23858,23824,41.8,23247,44.6,8559,66,97.6,31359,47.1,31302,54.9,30290,58.1,11278,87,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
07/04/2021,21015,27,Boone County,KY,49.8,66514,66512,59.7,63035,63.6,16457,87.5,93.4,75700,56.7,75695,67.9,70829,71.5,17620,93.7,Low,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
07/04/2021,06065,27,Riverside County,CA,39.7,980803,979086,47.2,930200,50.1,260950,71.3,97.3,1135333,46,1132518,54.6,1069692,57.6,301761,82.5,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,High VC/High SVI,High VC/High SVI
07/04/2021,41001,27,Baker County,OR,59.3,9559,9553,68.3,9400,72.7,4828,99.9,97.7,11746,72.8,11733,83.9,11498,88.9,5028,99.9,Mod-High,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
07/04/2021,19067,27,Floyd County,IA,42.1,6583,6583,49.4,6407,53,2649,76.2,97.5,6960,44.5,6960,52.2,6730,55.7,2744,78.9,Low-Mod,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
07/04/2021,21185,27,Oldham County,KY,46.1,30783,30783,54.4,28836,57.8,7344,80.4,93.4,34301,51.3,34296,60.6,31794,63.8,7762,85,Low,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
07/04/2021,47135,27,Perry County,TN,27.2,2196,2196,32,2178,34.7,1056,61.2,97.8,2466,30.5,2466,36,2440,38.8,1163,67.4,Mod-High,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
07/04/2021,08091,27,Ouray County,CO,40.6,2011,2001,44.5,1884,44.9,502,37.2,75.8,NA,0,NA,0,NA,0,NA,0,Low,Mod-High VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,Low-Mod VC/Low SVI
07/04/2021,50015,27,Lamoille County,VT,50.4,12791,12790,58.1,12025,59.4,3685,81.1,73.8,15146,59.7,15136,68.7,14198,70.1,4008,88.3,Low,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
07/04/2021,56003,27,Big Horn County,WY,26,3061,3061,30.7,3034,34.1,1589,61.6,96.1,3457,29.3,3457,34.6,3412,38.4,1690,65.6,Low-Mod,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
07/04/2021,08061,27,Kiowa County,CO,12.3,173,173,14.7,170,15.8,46,14.2,75.8,235,16.7,235,20,226,21,102,31.5,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI
07/04/2021,04005,27,Coconino County,AZ,55.4,79475,79472,63.8,75101,65.5,18923,99.9,97.5,95989,66.9,95979,77.1,89963,78.4,21651,99.9,Mod-High,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
07/04/2021,39077,27,Huron County,OH,35.5,20688,20688,42,20117,45.4,7819,76.1,97.6,20721,35.6,NA,0,NA,0,NA,0,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI
07/04/2021,27093,27,Meeker County,MN,36.9,8578,8563,43.6,8288,47,3540,74.3,95,9422,40.6,9405,47.9,9085,51.6,3831,80.4,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI
07/04/2021,29105,27,Laclede County,MO,23.7,8476,8476,28.3,8336,31,3767,59.3,90.6,10013,28,10013,33.5,9779,36.4,4203,66.2,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
07/04/2021,31177,27,Washington County,NE,43,8920,8920,50.8,8595,54.7,3029,78.4,88.8,9164,44.2,NA,0,NA,0,NA,0,Low,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
07/04/2021,27075,27,Lake County,MN,54.1,5754,5739,61.7,5523,64.2,2274,79.6,95,6065,57,6048,65,5794,67.3,2317,81.2,Low,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
07/04/2021,48045,27,Briscoe County,TX,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0,Low-Mod,NA,NA,NA,NA
07/04/2021,37145,27,Person County,NC,40.1,15827,15810,46.2,15418,49.2,6040,76.1,96.3,17534,44.4,17512,51.1,16975,54.1,6255,78.8,High,Mod-High VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
07/04/2021,01113,27,Russell County,AL,24.2,14013,14013,28.9,13793,31.4,5413,63,91.8,17646,30.4,17646,36.4,17182,39.1,6333,73.7,High,Low VC/High SVI,Low VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
07/04/2021,02164,27,Lake and Peninsula Borough,AK,48,764,761,59.5,701,61.7,123,67.2,96.9,846,53.1,843,65.9,771,67.9,134,73.2,High,Mod-High VC/High SVI,High VC/High SVI,High VC/High SVI,Mod-High VC/High SVI
07/04/2021,48307,27,McCulloch County,TX,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0,Mod-High,NA,NA,NA,NA
07/04/2021,51173,27,Smyth County,VA,24.6,7393,7386,27.9,7148,29.4,2776,40.8,51.2,8631,28.7,8613,32.5,8323,34.2,3166,46.5,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low-Mod VC/High SVI
07/04/2021,05125,27,Saline County,AR,32.9,40267,40203,38.6,38704,41.1,12224,55,89.1,46532,38,46388,44.5,44150,46.9,13476,60.6,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
07/04/2021,51595,27,Emporia city,VA,0.9,49,49,1.1,42,1,11,1,51.2,76,1.4,76,1.7,69,1.7,18,1.7,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI
07/04/2021,06109,27,Tuolumne County,CA,41.9,22839,22816,47,22435,49.5,11022,74.9,97.3,28102,51.6,28050,57.8,27492,60.7,12916,87.8,Low-Mod,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI
07/04/2021,17163,27,St. Clair County,IL,40.9,106312,106132,48.3,101597,51,30846,72.4,97.6,138056,53.2,137683,62.6,130418,65.5,38855,91.2,Mod-High,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
07/04/2021,21091,27,Hancock County,KY,43.9,3833,3833,52.2,3736,57,1340,87,93.4,4129,47.3,4129,56.3,3996,60.9,1417,92,Low-Mod,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
07/04/2021,28107,27,Panola County,MS,28.4,9723,9723,34,9601,37.3,3807,68.2,98.3,10357,30.3,10357,36.2,10180,39.5,4024,72.1,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
07/04/2021,20051,27,Ellis County,KS,36.3,10372,10372,42.4,10166,45.2,3636,79.5,93.2,11664,40.9,11663,47.6,11350,50.4,3826,83.7,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI
07/04/2021,31083,27,Harlan County,NE,31.7,1073,1073,36.8,1055,39.5,554,60,88.8,NA,0,NA,0,NA,0,NA,0,Low,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI
07/04/2021,02240,27,Southeast Fairbanks Census Area,AK,23,1583,1581,27.8,1542,29.8,612,56.8,96.9,1845,26.8,1839,32.3,1781,34.4,654,60.7,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Mod-High VC/Mod-High SVI
07/04/2021,31149,27,Rock County,NE,27.1,368,368,31.3,366,34.3,163,45,88.8,NA,0,NA,0,NA,0,NA,0,Low,Low VC/Low SVI,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI
07/04/2021,19013,27,Black Hawk County,IA,46.9,61485,61485,54.9,59216,57.6,19148,86.1,97.5,65488,49.9,65487,58.5,62729,61.1,19825,89.1,Low-Mod,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
07/04/2021,46053,27,Gregory County,SD,33.2,1390,1390,39.3,1363,42.7,694,64.4,83,NA,0,NA,0,NA,0,NA,0,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
07/04/2021,16081,27,Teton County,ID,45.4,5510,NA,NA,5500,59.4,1233,77.3,97.8,6053,49.9,NA,NA,6042,65.3,1283,80.4,Low,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
07/04/2021,02090,27,Fairbanks North Star Borough,AK,38.8,37622,37545,46.6,35845,48.5,7614,70.3,96.9,43394,44.8,43283,53.7,41247,55.9,8065,74.5,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI
07/04/2021,01033,27,Colbert County,AL,33,18219,18219,38.3,17968,41.1,7552,68.3,91.8,21407,38.8,21406,45,21024,48.1,8577,77.5,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
07/04/2021,13243,27,Randolph County,GA,6.8,464,464,7.9,451,8.4,157,9.4,53.2,622,9.2,622,10.6,582,10.8,209,12.5,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI
07/04/2021,55121,27,Trempealeau County,WI,49.8,14751,14751,59.7,14245,64.1,5439,99.5,97.1,15727,53,15727,63.7,15057,67.8,5556,99.9,Low-Mod,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
07/04/2021,23023,27,Sagadahoc County,ME,62.6,22446,22446,71.2,21282,73.3,7546,92.5,96.3,23691,66.1,23687,75.1,22377,77.1,7656,93.8,Low,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
07/04/2021,26091,27,Lenawee County,MI,38.6,37976,37976,44.4,36594,46.9,14409,75.3,94.1,39748,40.4,39748,46.5,38553,49.4,14996,78.3,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI
07/04/2021,20067,27,Grant County,KS,31.4,2248,2248,39.1,2208,44,723,69.4,93.2,2471,34.6,2471,42.9,2409,48,768,73.7,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
07/04/2021,28033,27,DeSoto County,MS,31.6,58476,58476,37.6,56591,41,16873,68.9,98.3,62471,33.8,62464,40.2,60137,43.6,17903,73.1,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
07/04/2021,48059,27,Callahan County,TX,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0,Low-Mod,NA,NA,NA,NA
07/04/2021,12097,27,Osceola County,FL,46.6,175137,175111,55.2,166891,58.5,42768,84.2,98.7,208346,55.4,208155,65.6,195824,68.7,48998,96.5,High,Mod-High VC/High SVI,High VC/High SVI,High VC/High SVI,High VC/High SVI
07/04/2021,50017,27,Orange County,VT,44.7,12907,12907,50.6,12255,51.8,4059,63.8,73.8,14431,49.9,14430,56.6,13668,57.8,4324,67.9,Low,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,Mod-High VC/Low SVI
07/04/2021,72111,27,Penuelas Municipio,PR,54,10394,10394,60.5,9683,61.3,2636,80.6,96,12477,64.8,12474,72.7,11541,73.1,2921,89.3,Mod-High,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
07/04/2021,51003,27,Albemarle County,VA,21,22969,22849,24,21046,24,5796,27.4,51.2,26636,24.4,26473,27.8,24457,27.9,6702,31.7,Low,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI
07/04/2021,49053,27,Washington County,UT,27.8,49321,49318,33.2,48001,36.3,18288,46.8,96.6,70029,39.4,70023,47.2,67932,51.4,30023,76.9,Low-Mod,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI
07/04/2021,48289,27,Leon County,TX,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0,Mod-High,NA,NA,NA,NA
07/04/2021,46025,27,Clark County,SD,41.1,1535,1535,51.9,1526,55.9,606,74.4,83,1584,42.4,NA,0,NA,0,NA,0,Low,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
07/04/2021,27005,27,Becker County,MN,42.4,14601,14584,50.2,14136,54.1,5932,81.6,95,15727,45.7,15702,54.1,15183,58.2,6317,86.8,Low-Mod,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
07/04/2021,29053,27,Cooper County,MO,29.7,5251,5251,34.5,5147,37.1,2076,64,90.6,5988,33.8,5988,39.3,5838,42,2272,70,Low-Mod,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
07/04/2021,39129,27,Pickaway County,OH,38,22221,22221,44,21577,46.9,7252,77.6,97.6,22827,39,22825,45.2,22072,47.9,7431,79.5,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI
07/04/2021,17121,27,Marion County,IL,30,11157,11151,35.5,10967,38.4,4998,67.9,97.6,13388,36,13369,42.5,13035,45.6,5923,80.4,Mod-High,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
07/04/2021,48399,27,Runnels County,TX,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0,Mod-High,NA,NA,NA,NA
