day,bikes_hired,yday,temp,dewp,slp,stp,visib,wdsp,mxspd,gust,max_temp,min_temp,prcp,prcp_attributes,i_fog,i_rain_drizzle,i_snow_ice,i_hail,i_thunder,ea,es,rh
2011-01-14T00:00:00Z,14834,14,10.7,8.6,NA,NA,11.1,6.2,10.8,15.9,12.1,8,7.6,F,1,0,0,1,0,1.1,1.3,86.9
2011-01-15T00:00:00Z,11851,15,10.3,6.9,NA,NA,11.9,7.5,11.8,17,11.6,7,0.3,F,0,0,0,0,0,1,1.3,79.5
2011-01-16T00:00:00Z,10471,16,11.1,8.3,NA,NA,11.1,6.5,10.8,14.4,12.4,9,0,F,1,0,0,0,0,1.1,1.3,82.9
2011-01-17T00:00:00Z,10835,17,7.6,6,NA,NA,10.5,2.2,4.1,NA,9.3,6,14,F,1,0,0,0,0,0.9,1,89.6
2011-01-18T00:00:00Z,17703,18,4.9,2.6,NA,NA,10.9,2.9,5.1,NA,7.5,1,11.9,F,1,0,0,0,0,0.7,0.9,85.1
2011-01-19T00:00:00Z,18350,19,2.6,0.7,NA,NA,8.7,2.6,3.6,NA,7.4,-1.1,0.3,G,0,0,0,0,0,0.6,0.7,87.3
2011-01-20T00:00:00Z,17957,20,3.7,1.6,NA,NA,10.5,2.3,3.1,NA,5.3,1.4,0.3,G,1,0,0,0,0,0.7,0.8,86.2
2011-01-21T00:00:00Z,16509,21,1.9,-0.8,NA,NA,8.4,2.3,4.1,NA,4.3,-1,0,G,1,0,0,0,0,0.6,0.7,82.3
2011-01-22T00:00:00Z,10658,22,3.8,1.8,NA,NA,7.6,3.4,6.2,10.8,7,-0.1,0.3,G,1,0,0,0,0,0.7,0.8,86.8
2011-01-23T00:00:00Z,9911,23,6.6,4.4,NA,NA,12.2,3.6,5.1,9.3,8,5.8,0.3,G,1,0,0,0,0,0.8,1,85.9
2011-01-24T00:00:00Z,17193,24,5.8,2.8,NA,NA,11.1,3.1,4.6,NA,7.2,1,0,G,1,0,0,0,0,0.7,0.9,81.1
2011-01-25T00:00:00Z,17045,25,6.3,4.4,NA,NA,10.5,4.2,5.7,NA,8.3,1.3,0.5,G,1,0,0,0,0,0.8,1,87.6
2011-01-26T00:00:00Z,16396,26,5.7,3.6,NA,NA,9.2,3.5,7.2,11.8,7.1,2,0.5,G,1,0,0,0,0,0.8,0.9,86.4
2011-01-27T00:00:00Z,16519,27,2.1,-3.5,NA,NA,12.1,4.7,6.7,11.3,3.1,1,0.3,G,0,0,0,0,0,0.5,0.7,66.5
2011-01-28T00:00:00Z,15538,28,0.8,-5.2,NA,NA,12.1,4.9,6.7,9.8,2,0,0,G,0,0,0,0,0,0.4,0.6,64.2
2011-01-29T00:00:00Z,9379,29,0.7,-3.3,NA,NA,11.4,3.4,4.6,NA,2,-0.1,0,G,0,0,0,0,0,0.5,0.6,74.6
2011-01-30T00:00:00Z,9455,30,1.8,-2.3,NA,NA,12.1,2.9,5.1,NA,5.6,-1,0,G,0,0,0,0,0,0.5,0.7,74.2
2011-01-31T00:00:00Z,16260,31,1,-2.3,1026.3,23.1,10.3,2.1,5.1,NA,4.8,-2,0,G,0,0,0,0,0,0.5,0.7,78.6
2011-02-01T00:00:00Z,16331,32,3.4,1.3,1025.6,22.5,8.2,3.7,5.7,NA,8,-2.2,0,G,1,1,0,0,0,0.7,0.8,86.1
2011-02-02T00:00:00Z,18102,33,6.4,4.8,NA,NA,6.4,4.8,8.7,13.4,10.4,2,0.3,G,1,1,0,0,0,0.9,1,89.5
2011-02-03T00:00:00Z,15593,34,7.4,3.6,NA,NA,10.8,5.9,10.8,17,10.6,2,0,G,0,0,0,0,0,0.8,1,76.8
2011-02-04T00:00:00Z,14938,35,10.8,6.9,NA,NA,11.6,10.3,12.9,18.5,12.3,8.2,0,G,1,0,0,0,0,1,1.3,76.8
2011-02-05T00:00:00Z,8442,36,11.9,7.8,NA,NA,11.6,9.8,12.3,18,13.1,10.9,0,F,0,0,0,0,0,1.1,1.4,76
2011-02-06T00:00:00Z,9437,37,10.8,7,NA,NA,13.5,8.2,10.3,15.4,12,10,0,G,1,0,0,0,0,1,1.3,77.4
2011-02-07T00:00:00Z,16537,38,8.9,4.6,NA,NA,11.7,7.4,12.3,16.5,12.2,4,0,F,1,0,0,0,0,0.8,1.1,74.4
2011-02-08T00:00:00Z,19829,39,4.6,1,NA,NA,9.8,2.2,4.1,NA,10.6,-1,0,F,1,1,0,0,0,0.7,0.8,77.5
2011-02-09T00:00:00Z,18197,40,8.1,5.3,NA,NA,9.3,3.8,5.7,10.3,10.4,4.3,0.3,G,1,0,0,0,0,0.9,1.1,82.5
2011-02-10T00:00:00Z,11496,41,9.6,8.1,NA,NA,6.1,3.8,5.7,NA,11,7.6,0,G,1,0,0,0,0,1.1,1.2,90.4
2011-02-11T00:00:00Z,16070,42,9.9,8.3,NA,NA,9.5,3.8,6.2,NA,13,7.6,8.9,G,1,0,0,0,0,1.1,1.2,89.8
2011-02-12T00:00:00Z,12855,43,8.4,5.8,NA,NA,9,4.2,7.2,NA,11.4,4,2.8,G,1,0,0,0,0,0.9,1.1,83.7
2011-02-13T00:00:00Z,7034,44,7.3,5.2,NA,NA,10.9,5.4,8.2,NA,8.8,4.6,0,G,1,0,0,0,0,0.9,1,86.5
2011-02-14T00:00:00Z,17836,45,6.2,3,NA,NA,11.4,3.8,6.7,10.8,10.2,3.9,4.8,G,1,0,0,0,0,0.8,0.9,80
2011-02-15T00:00:00Z,15667,46,5.8,3.9,NA,NA,10.8,5,7.7,9.8,7.3,4,0.5,G,1,0,0,0,0,0.8,0.9,87.6
2011-02-16T00:00:00Z,18989,47,6.3,3.6,NA,NA,11.9,3.8,6.7,NA,11,1.8,0,G,0,0,0,0,0,0.8,1,82.9
2011-02-17T00:00:00Z,18938,48,6.4,4,NA,NA,5.3,2.9,4.6,NA,10.2,4,0.3,G,0,0,0,0,0,0.8,1,84.6
2011-02-18T00:00:00Z,17460,49,4.8,2.7,1012.6,9.5,3.5,3.8,6.2,NA,9.1,2.7,0,G,0,0,0,0,0,0.7,0.9,86.3
2011-02-19T00:00:00Z,6250,50,5.1,4,1010.7,7.6,4.2,3.7,5.7,NA,6.5,2.6,11.2,F,1,0,0,0,0,0.8,0.9,92.6
2011-02-20T00:00:00Z,7882,51,5,3.2,1015.1,12.1,4.3,2.7,4.6,NA,6,4,0,F,1,0,0,0,0,0.8,0.9,88.1
2011-02-21T00:00:00Z,13720,52,5.4,3.1,1013.7,10.6,4.5,3.7,5.7,NA,7.5,3.5,0,G,1,0,0,0,0,0.8,0.9,85.1
2011-02-22T00:00:00Z,15948,53,5.9,4.4,1016.3,13.2,3.2,2.4,4.1,NA,7.2,4.6,0.5,F,1,0,0,0,0,0.8,0.9,90.1
2011-02-23T00:00:00Z,12936,54,8.3,6.9,1017,13.9,9.5,4.1,5.1,NA,11.3,5.9,3.8,F,1,0,0,0,0,1,1.1,90.9
2011-02-24T00:00:00Z,19230,55,10.3,7.4,1021.5,18.4,13.2,3.9,6.2,NA,14.4,7,0,F,0,0,0,0,0,1,1.3,82.2
2011-02-25T00:00:00Z,18634,56,10.7,7.9,1023.5,20.5,11.4,4.3,7.7,12.9,14.1,6.7,0,G,1,0,0,0,0,1.1,1.3,82.8
2011-02-26T00:00:00Z,7749,57,8.6,5.9,1014.7,11.7,12.9,5.2,8.7,NA,11,4,6.1,F,1,0,0,0,0,0.9,1.1,83.1
2011-02-27T00:00:00Z,8349,58,5.1,2.3,1020.7,17.6,14.5,3.4,5.7,NA,9.9,2,3,F,1,0,0,0,0,0.7,0.9,82.1
2011-02-28T00:00:00Z,13843,59,4.1,1.5,1030.2,27,10.3,3.3,5.7,NA,5.2,3,0.5,F,1,0,0,0,0,0.7,0.8,83.2
2011-03-01T00:00:00Z,15774,60,4.1,0.6,1037.6,34.4,10.9,3.8,6.2,10.3,5,3,0,F,1,0,0,0,0,0.6,0.8,78
2011-03-02T00:00:00Z,16929,61,3.8,0.3,1036.5,33.3,7.2,4.1,5.7,NA,7.3,0,0,F,1,0,0,0,0,0.6,0.8,77.9
2011-03-03T00:00:00Z,16576,62,2.1,-0.9,1035.8,32.6,7.4,3.6,5.7,NA,4.8,-0.3,0,G,0,0,0,0,0,0.6,0.7,80.5
2011-03-04T00:00:00Z,16971,63,3.3,-1.3,1032.6,29.5,10,3,5.1,NA,7.9,0.8,0,G,0,0,0,0,0,0.6,0.8,71.8
2011-03-05T00:00:00Z,9847,64,4.1,0.8,1031,27.8,11.1,3.1,5.7,NA,8.1,1,0,G,1,0,0,0,0,0.6,0.8,79.1
2011-03-06T00:00:00Z,7142,65,4.6,-0.7,1031.7,28.5,17.1,4.6,6.2,NA,8,3,0.3,G,1,0,0,0,0,0.6,0.8,68.5
2011-03-07T00:00:00Z,16192,66,4.4,-1.8,1030.3,27.2,13.8,3.3,5.1,NA,10.1,0,0,G,0,0,0,0,0,0.5,0.8,64.1
2011-03-08T00:00:00Z,17240,67,4.4,0.1,1020.6,17.5,7.4,3,6.7,NA,12,-3,0,G,0,0,0,0,0,0.6,0.8,73.6
2011-03-09T00:00:00Z,18494,68,7.3,2.3,1016.2,13.1,15.4,5.9,9.3,NA,11.3,3.1,0,G,1,0,0,0,0,0.7,1,70.6
2011-03-10T00:00:00Z,18794,69,9.1,4.2,1013.1,10,14,8.5,13.4,17.5,13.6,5.2,0,F,1,0,0,0,0,0.8,1.2,71.4
2011-03-11T00:00:00Z,19074,70,8,3.3,1014.3,11.3,19,5.3,7.7,NA,12.4,4,0,F,0,0,0,0,0,0.8,1.1,72.2
2011-03-12T00:00:00Z,15488,71,9.6,4.8,1004.5,1.5,13.7,3.9,6.2,NA,13.4,6.7,0,G,1,0,0,0,0,0.9,1.2,72
2011-03-13T00:00:00Z,10526,72,8.8,6.3,1001.6,998.6,10.9,2.7,4.1,NA,10.6,2,0.3,G,1,0,0,0,0,1,1.1,84.3
2011-03-14T00:00:00Z,19451,73,6.2,2.4,1014.3,11.2,10.3,3.5,7.2,NA,12.6,-0.2,2.3,G,0,0,0,0,0,0.7,0.9,76.6
2011-03-15T00:00:00Z,19568,74,9.5,7.2,1015,12,3.2,3.9,5.7,NA,14,6.5,0,G,1,1,0,0,0,1,1.2,85.6
2011-03-16T00:00:00Z,19643,75,8.3,6.4,1013.7,10.6,2.7,3.3,4.6,NA,10.1,5.5,0,F,0,0,0,0,0,1,1.1,87.8
2011-03-17T00:00:00Z,20036,76,6.2,3.4,1014.9,11.8,6,2.5,4.1,NA,10.4,3,0,G,1,0,0,0,0,0.8,0.9,82.3
2011-03-18T00:00:00Z,14612,77,5.9,3.1,1023.1,20,11.7,2.2,4.1,NA,8,1.9,5.1,F,1,0,0,0,0,0.8,0.9,82.2
2011-03-19T00:00:00Z,17801,78,5.1,-1.9,1033.9,30.7,14.6,1.7,3.6,NA,12.5,-2,0,F,0,0,0,0,0,0.5,0.9,60.6
2011-03-20T00:00:00Z,14694,79,7.3,2.9,1032.9,29.7,11.1,2.8,5.1,10.3,13.3,2,0,G,0,0,0,0,0,0.8,1,73.6
2011-03-21T00:00:00Z,20710,80,8.9,5,1034.2,31.1,10.3,1.9,3.1,NA,15.5,2.9,0.3,G,0,0,0,0,0,0.9,1.1,76.5
2011-03-22T00:00:00Z,21792,81,11.1,5.3,1037.6,34.5,9,1.6,3.6,NA,16.7,6.5,0,G,0,0,0,0,0,0.9,1.3,67.5
2011-03-23T00:00:00Z,23837,82,10.4,5.4,1039.5,36.5,11.4,2.2,4.6,9.3,17.3,4,0,G,0,0,0,0,0,0.9,1.3,71.2
2011-03-24T00:00:00Z,23518,83,9.9,4.7,1031.8,28.8,11.7,3,6.2,NA,16.7,5,0,G,0,0,0,0,0,0.9,1.2,70.1
2011-03-25T00:00:00Z,24343,84,11.2,5.1,1020,17,8.5,1.5,3.1,NA,18.8,4,0,G,0,0,0,0,0,0.9,1.3,66.1
2011-03-26T00:00:00Z,16095,85,9.8,6,1014.8,11.7,5.3,2.9,6.7,NA,14.6,6.3,0,G,1,0,0,0,0,0.9,1.2,77.2
2011-03-27T00:00:00Z,17550,86,9.7,4.9,1013.8,10.7,6.3,3.2,4.6,NA,15.1,6.9,0.3,G,1,0,0,0,0,0.9,1.2,72
2011-03-28T00:00:00Z,21602,87,10,3.7,1016.1,13.1,7.9,2.2,4.6,NA,15.5,5.7,0,G,0,0,0,0,0,0.8,1.2,64.9
2011-03-29T00:00:00Z,22080,88,9.8,5.2,1012.7,9.6,6.9,2,3.6,7.7,16,3.8,0,G,1,0,0,0,0,0.9,1.2,73.1
2011-03-30T00:00:00Z,18945,89,10.4,8.1,1011.2,8.1,9,4.4,8.7,NA,12,9,0.5,G,1,0,0,0,0,1.1,1.3,85.7
2011-03-31T00:00:00Z,20831,90,13.1,9.9,1011.6,8.6,14.3,6.7,11.8,17,18.2,9,5.3,G,1,0,0,0,0,1.2,1.5,80.9
2011-04-01T00:00:00Z,22048,91,13.3,10.2,1017.4,14.4,17.5,6.2,9.3,14.4,16,11.6,0.3,G,0,0,0,0,0,1.2,1.5,81.5
2011-04-02T00:00:00Z,19829,92,13.8,9.1,1010.7,7.7,16.6,4.5,6.7,NA,17.8,9,0,G,0,0,0,0,0,1.2,1.6,73.3
2011-04-03T00:00:00Z,17294,93,10.2,5.6,1013.9,10.9,18.3,4,7.2,NA,15.6,5,0,G,1,0,0,0,0,0.9,1.2,73.1
2011-04-04T00:00:00Z,20949,94,9.2,4.6,1020.4,17.3,17.9,5.7,8.7,13.9,14.6,4,0,F,0,0,0,0,0,0.8,1.2,72.9
2011-04-05T00:00:00Z,16690,95,11,8.8,1021.3,18.2,13.8,6,8.7,NA,13.2,9,1.5,F,1,0,0,0,0,1.1,1.3,86.3
2011-04-06T00:00:00Z,25597,96,16.5,6.7,1025.5,22.5,23.3,4.6,7.2,NA,23,10,0.3,F,0,0,0,0,0,1,1.9,52.3
2011-04-07T00:00:00Z,25451,97,14.6,8.3,1027.1,24,19.3,2.6,5.1,NA,21.9,7,0,G,0,0,0,0,0,1.1,1.7,65.9
2011-04-08T00:00:00Z,26622,98,14.9,5.8,1027.3,24.3,17.7,1.9,3.6,NA,21.4,7.6,0,G,0,0,0,0,0,0.9,1.7,54.5
2011-04-09T00:00:00Z,22323,99,13,5.3,1025.9,22.8,15.3,3.8,6.7,NA,19.1,8,0,G,0,0,0,0,0,0.9,1.5,59.5
2011-04-10T00:00:00Z,21346,100,12.6,3.9,1024,21,15.4,2.8,4.6,NA,20.3,6,0,G,0,0,0,0,0,0.8,1.5,55.4
2011-04-11T00:00:00Z,22204,101,12.6,5.8,1022.1,19.1,15.6,3.6,8.7,NA,20.2,6,0,G,1,0,0,0,0,0.9,1.5,63.3
2011-04-12T00:00:00Z,23651,102,10.1,0.2,1029.2,26.1,20.9,4.1,6.2,NA,14.7,5,0,F,0,0,0,0,0,0.6,1.2,50.2
2011-04-13T00:00:00Z,18909,103,8.4,2.8,1023.9,20.8,16.3,3.6,6.7,10.8,13.5,4.7,0,G,1,0,0,0,0,0.7,1.1,67.8
2011-04-14T00:00:00Z,22346,104,10.7,5.6,1018.8,15.7,17.4,3,4.1,NA,13.4,7.3,0,F,0,0,0,0,0,0.9,1.3,70.7
2011-04-15T00:00:00Z,22974,105,12.6,5.4,1020.4,17.4,19.8,2.4,4.6,NA,17.7,9,0,G,1,0,0,0,0,0.9,1.5,61.5
2011-04-16T00:00:00Z,19632,106,13.1,6.5,1022.5,19.5,14.3,2,3.6,NA,17.1,9,0,F,0,0,0,0,0,1,1.5,64.3
2011-04-17T00:00:00Z,22009,107,13.8,6.6,1024.3,21.3,11.7,2.5,5.1,NA,20.1,9,0,G,1,0,0,0,0,1,1.6,61.8
2011-04-18T00:00:00Z,24032,108,13,4.3,1018.7,15.7,8.4,3.3,6.7,NA,19.6,7,0,F,0,0,0,0,0,0.8,1.5,55.5
2011-04-19T00:00:00Z,27914,109,16.3,7.4,1012.5,9.4,10.3,2,5.1,NA,24.8,8.8,0,G,0,0,0,0,0,1,1.8,55.6
2011-04-20T00:00:00Z,27934,110,16.9,7.5,1014.8,11.8,7.4,2.1,4.1,NA,26.5,9.6,0,G,0,0,0,0,0,1,1.9,53.9
2011-04-21T00:00:00Z,26547,111,17.8,6.6,1013.1,10.2,8.2,2.9,6.2,NA,26.3,11.7,0,G,0,0,0,0,0,1,2,47.9
2011-04-22T00:00:00Z,23719,112,18.3,7.1,1008.1,5.2,11.7,2.3,4.6,NA,26,10,0,G,0,0,0,0,0,1,2.1,48
2011-04-23T00:00:00Z,19182,113,18.9,8.8,1012.1,9.2,13.7,2,6.7,NA,27.4,10,0,G,1,0,0,1,0,1.1,2.2,51.9
2011-04-24T00:00:00Z,21313,114,16.6,11,1018.7,15.8,8.5,3.2,4.6,NA,23.3,11.3,0.5,F,0,0,0,0,0,1.3,1.9,69.5
2011-04-25T00:00:00Z,21669,115,15.1,5.1,1023.6,20.6,16.9,3.5,6.2,10.3,22,10,0,G,0,0,0,0,0,0.9,1.7,51.2
2011-04-26T00:00:00Z,22038,116,11.7,6.9,1025.9,22.8,13.8,3.8,5.1,NA,16,8,0,G,0,0,0,0,0,1,1.4,72.4
2011-04-27T00:00:00Z,24349,117,11.7,3.2,1025.4,22.4,18.2,4.2,5.7,10.3,17,7,0,F,1,0,0,0,0,0.8,1.4,56
2011-04-28T00:00:00Z,23794,118,10.9,5.8,1018.7,15.6,13,4.5,7.2,10.8,17,5.9,0,F,1,0,0,0,0,0.9,1.3,70.8
2011-04-29T00:00:00Z,19700,119,14.1,8.9,1012,9,8.7,3.8,7.2,11.8,20.3,9.6,0,F,1,0,0,0,0,1.1,1.6,70.9
2011-04-30T00:00:00Z,21574,120,15.6,7.7,1008.7,5.8,12.7,5.6,8.2,13.9,21.5,11,0,F,1,0,0,0,0,1,1.8,59.3
2011-05-01T00:00:00Z,19489,121,14.8,4.3,1010.1,7.1,20.1,6.5,8.7,13.9,19.8,11.4,0,F,1,0,0,0,0,0.8,1.7,49.4
2011-05-02T00:00:00Z,18126,122,12.1,1.8,1012.3,9.3,22.2,6.7,10.3,15.4,17,7,0,G,0,0,0,0,0,0.7,1.4,49.3
2011-05-03T00:00:00Z,23786,123,10.2,-0.6,1016.9,13.8,18.2,5.1,7.7,13.4,15.3,6,0,G,0,0,0,0,0,0.6,1.2,47.1
2011-05-04T00:00:00Z,26183,124,11.1,2.1,1021.1,18.1,18,3.9,6.7,NA,18.5,4,0,G,0,0,0,0,0,0.7,1.3,53.9
2011-05-05T00:00:00Z,23620,125,13.9,4.8,1019.5,16.4,16.3,4.2,7.2,NA,21.5,8.3,0,F,1,0,0,0,0,0.9,1.6,54.2
2011-05-06T00:00:00Z,28971,126,17.8,5.7,1015.3,12.3,14.2,3.8,6.7,11.3,25,9,0,F,0,0,0,0,0,0.9,2,45
2011-05-07T00:00:00Z,22274,127,17.8,12.6,1010.6,7.7,15.3,3.9,6.7,NA,23.3,13.8,3,F,1,0,0,1,0,1.5,2,71.6
2011-05-08T00:00:00Z,21011,128,16.2,10.7,1014.3,11.3,19.8,5.1,9.8,13.4,20,12.9,9.4,G,1,0,0,0,0,1.3,1.8,69.9
2011-05-09T00:00:00Z,27172,129,15.4,8.4,1021.4,18.4,18.5,4.8,8.7,10.3,20.5,10.4,0,G,0,0,0,0,0,1.1,1.7,63
2011-05-10T00:00:00Z,29417,130,15.4,7.7,1025.1,22,21.2,4.3,6.7,11.3,21.6,8.2,0,G,0,0,0,0,0,1,1.7,60.1
2011-05-11T00:00:00Z,27205,131,13.4,8.2,1023.9,20.8,21.1,3.8,6.2,NA,18.1,8.9,0,G,1,0,0,0,0,1.1,1.5,70.8
2011-05-12T00:00:00Z,23461,132,12.9,6,1020.4,17.4,20,5.5,9.3,NA,19.3,7,0,F,1,0,0,0,0,0.9,1.5,62.9
2011-05-13T00:00:00Z,23991,133,12.9,5.9,1020.6,17.6,18.2,4,6.7,NA,18.6,6,0,G,0,0,0,0,0,0.9,1.5,62.5
2011-05-14T00:00:00Z,21100,134,12,4.7,1020,16.9,27.2,4.6,7.2,12.3,17.4,5,0,G,1,0,0,0,0,0.9,1.4,61
2011-05-15T00:00:00Z,19097,135,12.1,5.3,1025.2,22.2,21.4,5.1,7.7,NA,16,8,0,F,1,0,0,0,0,0.9,1.4,63.1
2011-05-16T00:00:00Z,24620,136,14.6,8.6,1023.4,20.4,17.1,6.3,8.7,NA,20.1,10.9,0,F,1,0,0,0,0,1.1,1.7,67.3
2011-05-17T00:00:00Z,25464,137,14.4,9.6,1019.9,16.8,21.4,5.3,8.2,NA,18.7,10.7,0,H,1,0,0,0,0,1.2,1.6,72.9
2011-05-18T00:00:00Z,23068,138,14.4,11.4,1014.5,11.5,17.4,4.8,6.7,NA,20.3,9,2,F,1,0,0,0,0,1.3,1.6,82.2
2011-05-19T00:00:00Z,27534,139,13.7,5.7,1017.9,14.9,17.7,2.1,4.1,NA,20.5,6.8,0,F,0,0,0,0,0,0.9,1.6,58.5
2011-05-20T00:00:00Z,27523,140,14.4,6.4,1019.3,16.3,21.6,4.4,6.2,NA,19.3,9.8,0,G,0,0,0,0,0,1,1.6,58.6
2011-05-21T00:00:00Z,24408,141,15.3,7.2,1019,16,23.7,4.3,6.7,11.8,21.5,8,0,G,0,0,0,0,0,1,1.7,58.5
2011-05-22T00:00:00Z,19348,142,14.2,6.3,1017.5,14.5,17.1,7.8,13.4,18.5,20,11,1,F,1,0,0,0,0,1,1.6,59
2011-05-23T00:00:00Z,24268,143,13.4,7.7,1020.3,17.2,17.9,7.6,13.9,19.5,19.8,9.2,0,H,1,0,0,0,0,1,1.5,68.4
2011-05-24T00:00:00Z,27768,144,13.2,3,1026.2,23.2,21.7,6.1,8.2,13.4,19.4,7,0,F,1,0,0,0,0,0.8,1.5,50
2011-05-25T00:00:00Z,28708,145,14,4.1,1021.5,18.4,18,4,7.2,12.3,20.5,6,0,F,1,0,0,0,0,0.8,1.6,51.3
2011-05-26T00:00:00Z,18055,146,13.1,8.4,1008.9,5.9,19.6,7.2,11.8,16.5,17,11,7.1,F,1,0,0,0,0,1.1,1.5,73.2
2011-05-27T00:00:00Z,22907,147,12.4,6.1,1016.6,13.6,17.9,4.9,6.2,NA,16.4,10,0.5,F,0,0,0,0,0,0.9,1.4,65.4
2011-05-28T00:00:00Z,15693,148,12.9,8.4,1014.4,11.4,22.7,6.5,9.8,NA,17,8.9,0,G,1,0,0,0,0,1.1,1.5,74.1
2011-05-29T00:00:00Z,18396,149,15.9,11.1,1012.1,9.2,19.8,6.7,9.3,12.9,20,12.7,0,F,1,0,0,0,0,1.3,1.8,73.2
2011-05-30T00:00:00Z,16097,150,14.1,11.4,1011.5,8.5,14.3,4.5,7.7,NA,21,9,0,G,1,0,0,0,0,1.3,1.6,83.8
2011-05-31T00:00:00Z,23312,151,12.1,4.8,1017.3,14.2,17.7,4,6.2,NA,18.1,6.4,2,G,1,0,0,0,0,0.9,1.4,61
2011-06-01T00:00:00Z,26054,152,14.4,7.4,1030,27,19.8,2.7,5.1,NA,21.6,7,0,G,0,0,0,0,0,1,1.6,62.8
2011-06-02T00:00:00Z,26920,153,17.8,10.8,1033.5,30.5,16.1,2.8,5.1,NA,24,11,0,G,0,0,0,0,0,1.3,2,63.6
2011-06-03T00:00:00Z,26641,154,19.2,10.8,1029.8,26.8,19.8,4.6,6.7,11.8,25.8,12.8,0,G,0,0,0,0,0,1.3,2.2,58.2
2011-06-04T00:00:00Z,15233,155,18.5,11.4,1022.1,19.1,20.6,4.6,7.2,12.9,27,12,0,G,0,0,0,0,0,1.3,2.1,63.3
2011-06-05T00:00:00Z,8420,156,14.6,10.4,1012.9,9.9,15.4,4.1,6.2,NA,19.5,11,0,G,1,0,0,0,0,1.3,1.7,75.9
2011-06-06T00:00:00Z,13812,157,11.9,8.5,1006.2,3.2,12.1,2.6,4.1,NA,15.6,9,18,G,1,0,0,0,0,1.1,1.4,79.7
2011-06-07T00:00:00Z,22378,158,14.2,7.6,1004.2,1.2,17.1,4.8,8.2,12.9,19.5,10,9.4,G,0,0,0,0,0,1,1.6,64.5
2011-06-08T00:00:00Z,23013,159,13.1,7.9,1005.9,2.9,22.9,5.2,7.7,NA,18.2,8.4,0,G,1,0,0,0,0,1.1,1.5,70.7
2011-06-09T00:00:00Z,25061,160,13.2,7.3,1013,10,18,4.2,6.7,NA,17.9,9.4,1.8,G,1,0,0,0,0,1,1.5,67.4
2011-06-10T00:00:00Z,20141,161,11.4,6.6,1014.8,11.7,17.7,2.6,5.7,NA,16,7.9,0.5,G,1,0,0,1,0,1,1.3,72.3
2011-06-11T00:00:00Z,21059,162,12.4,5.7,1016.3,13.3,22.4,3.5,5.7,NA,18.9,7.2,2.5,G,1,0,0,0,0,0.9,1.4,63.7
2011-06-12T00:00:00Z,6061,163,11.8,9.7,1014.2,11.1,13.5,5.1,9.8,15.4,15,7,0,G,1,0,0,0,0,1.2,1.4,87
2011-06-13T00:00:00Z,23978,164,17.1,12.3,1013.1,10.1,17.7,5.4,8.2,12.9,21.7,12,6.1,G,1,0,0,0,0,1.4,1.9,73.4
2011-06-14T00:00:00Z,28889,165,16.6,9.1,1018.2,15.2,21.7,2.9,5.7,NA,23,9,0,G,0,0,0,0,0,1.2,1.9,61.2
2011-06-15T00:00:00Z,25643,166,16.7,12.9,1015.3,12.3,15,4.8,7.7,11.3,20.2,14,0,G,1,0,0,0,0,1.5,1.9,78.3
2011-06-16T00:00:00Z,17566,167,13.4,10.3,1010.6,7.6,11.7,4.3,8.7,NA,17.7,10,0.3,G,1,0,0,0,0,1.3,1.5,81.5
2011-06-17T00:00:00Z,15723,168,12.6,10.7,1006.8,3.8,11.9,4,6.2,10.3,15.4,9.7,14.2,G,1,0,0,0,0,1.3,1.5,88.2
2011-06-18T00:00:00Z,13721,169,13.9,9.7,1001.9,998.9,17.5,6.9,9.8,13.4,18.6,10.7,7.9,G,1,0,0,0,0,1.2,1.6,75.8
2011-06-19T00:00:00Z,17092,170,14.9,9.1,1011.6,8.6,19.8,5.8,7.7,NA,19,10.9,1.5,G,1,0,0,0,0,1.2,1.7,68.2
2011-06-20T00:00:00Z,20101,171,15,11.4,1011.6,8.7,19,2.9,5.7,NA,21.3,9.5,0,G,1,0,0,0,0,1.3,1.7,79.1
2011-06-21T00:00:00Z,26780,172,16.9,11.3,1010.2,7.2,17.9,6.6,10.8,14.9,21.5,13,3,G,1,0,0,0,0,1.3,1.9,69.6
2011-06-22T00:00:00Z,22745,173,15.2,10.9,1009.5,6.5,19,5.9,8.7,12.3,19,11.8,0,G,1,0,0,0,0,1.3,1.7,75.5
2011-06-23T00:00:00Z,24559,174,14.7,8.9,1016.3,13.3,21.9,5.7,8.2,13.4,19.2,11,4.1,G,1,0,0,0,0,1.1,1.7,68.2
2011-06-24T00:00:00Z,22137,175,14.1,8.5,1022.5,19.4,16.1,4.5,7.7,NA,19.6,9,1.8,G,1,0,0,0,0,1.1,1.6,69
2011-06-25T00:00:00Z,17944,176,17.4,14.2,1021.1,18.1,20.1,5.9,9.3,12.3,23.9,11.2,0,G,1,0,0,0,0,1.6,2,81.5
2011-06-26T00:00:00Z,23483,177,21.7,15.3,1020.8,17.8,18.8,3.2,5.7,9.8,28.4,15,0.3,G,0,0,0,0,0,1.7,2.6,67
2011-06-27T00:00:00Z,26243,178,24.8,16.4,1013.2,10.3,19.2,3.6,6.2,NA,31.2,19,0,G,1,0,0,0,0,1.9,3.1,59.6
2011-06-28T00:00:00Z,21950,179,17.6,14.7,1015.5,12.5,11.3,2.7,5.1,NA,20.1,14,7.9,F,1,0,0,0,0,1.7,2,83.1
