date,series_id,value,maturity,duration
1996-06-01,TB3MS,5.09,3m,3-Month Treasury Bill
1996-07-01,TB3MS,5.15,3m,3-Month Treasury Bill
1996-08-01,TB3MS,5.05,3m,3-Month Treasury Bill
1996-09-01,TB3MS,5.09,3m,3-Month Treasury Bill
1996-10-01,TB3MS,4.99,3m,3-Month Treasury Bill
1996-11-01,TB3MS,5.03,3m,3-Month Treasury Bill
1996-12-01,TB3MS,4.91,3m,3-Month Treasury Bill
1997-01-01,TB3MS,5.03,3m,3-Month Treasury Bill
1997-02-01,TB3MS,5.01,3m,3-Month Treasury Bill
1997-03-01,TB3MS,5.14,3m,3-Month Treasury Bill
1997-04-01,TB3MS,5.16,3m,3-Month Treasury Bill
1997-05-01,TB3MS,5.05,3m,3-Month Treasury Bill
1997-06-01,TB3MS,4.93,3m,3-Month Treasury Bill
1997-07-01,TB3MS,5.05,3m,3-Month Treasury Bill
1997-08-01,TB3MS,5.14,3m,3-Month Treasury Bill
1997-09-01,TB3MS,4.95,3m,3-Month Treasury Bill
1997-10-01,TB3MS,4.97,3m,3-Month Treasury Bill
1997-11-01,TB3MS,5.14,3m,3-Month Treasury Bill
1997-12-01,TB3MS,5.16,3m,3-Month Treasury Bill
1998-01-01,TB3MS,5.04,3m,3-Month Treasury Bill
1998-02-01,TB3MS,5.09,3m,3-Month Treasury Bill
1998-03-01,TB3MS,5.03,3m,3-Month Treasury Bill
1998-04-01,TB3MS,4.95,3m,3-Month Treasury Bill
1998-05-01,TB3MS,5,3m,3-Month Treasury Bill
1998-06-01,TB3MS,4.98,3m,3-Month Treasury Bill
1998-07-01,TB3MS,4.96,3m,3-Month Treasury Bill
1998-08-01,TB3MS,4.9,3m,3-Month Treasury Bill
1998-09-01,TB3MS,4.61,3m,3-Month Treasury Bill
1998-10-01,TB3MS,3.96,3m,3-Month Treasury Bill
1998-11-01,TB3MS,4.41,3m,3-Month Treasury Bill
1998-12-01,TB3MS,4.39,3m,3-Month Treasury Bill
1999-01-01,TB3MS,4.34,3m,3-Month Treasury Bill
1999-02-01,TB3MS,4.44,3m,3-Month Treasury Bill
1999-03-01,TB3MS,4.44,3m,3-Month Treasury Bill
1999-04-01,TB3MS,4.29,3m,3-Month Treasury Bill
1999-05-01,TB3MS,4.5,3m,3-Month Treasury Bill
1999-06-01,TB3MS,4.57,3m,3-Month Treasury Bill
1999-07-01,TB3MS,4.55,3m,3-Month Treasury Bill
1999-08-01,TB3MS,4.72,3m,3-Month Treasury Bill
1999-09-01,TB3MS,4.68,3m,3-Month Treasury Bill
1999-10-01,TB3MS,4.86,3m,3-Month Treasury Bill
1999-11-01,TB3MS,5.07,3m,3-Month Treasury Bill
1999-12-01,TB3MS,5.2,3m,3-Month Treasury Bill
2000-01-01,TB3MS,5.32,3m,3-Month Treasury Bill
2000-02-01,TB3MS,5.55,3m,3-Month Treasury Bill
2000-03-01,TB3MS,5.69,3m,3-Month Treasury Bill
2000-04-01,TB3MS,5.66,3m,3-Month Treasury Bill
2000-05-01,TB3MS,5.79,3m,3-Month Treasury Bill
2000-06-01,TB3MS,5.69,3m,3-Month Treasury Bill
2000-07-01,TB3MS,5.96,3m,3-Month Treasury Bill
2000-08-01,TB3MS,6.09,3m,3-Month Treasury Bill
2000-09-01,TB3MS,6,3m,3-Month Treasury Bill
2000-10-01,TB3MS,6.11,3m,3-Month Treasury Bill
2000-11-01,TB3MS,6.17,3m,3-Month Treasury Bill
2000-12-01,TB3MS,5.77,3m,3-Month Treasury Bill
2001-01-01,TB3MS,5.15,3m,3-Month Treasury Bill
2001-02-01,TB3MS,4.88,3m,3-Month Treasury Bill
2001-03-01,TB3MS,4.42,3m,3-Month Treasury Bill
2001-04-01,TB3MS,3.87,3m,3-Month Treasury Bill
2001-05-01,TB3MS,3.62,3m,3-Month Treasury Bill
2001-06-01,TB3MS,3.49,3m,3-Month Treasury Bill
2001-07-01,TB3MS,3.51,3m,3-Month Treasury Bill
2001-08-01,TB3MS,3.36,3m,3-Month Treasury Bill
2001-09-01,TB3MS,2.64,3m,3-Month Treasury Bill
2001-10-01,TB3MS,2.16,3m,3-Month Treasury Bill
2001-11-01,TB3MS,1.87,3m,3-Month Treasury Bill
2001-12-01,TB3MS,1.69,3m,3-Month Treasury Bill
2002-01-01,TB3MS,1.65,3m,3-Month Treasury Bill
2002-02-01,TB3MS,1.72,3m,3-Month Treasury Bill
2002-03-01,TB3MS,1.79,3m,3-Month Treasury Bill
2002-04-01,TB3MS,1.71,3m,3-Month Treasury Bill
2002-05-01,TB3MS,1.73,3m,3-Month Treasury Bill
2002-06-01,TB3MS,1.7,3m,3-Month Treasury Bill
2002-07-01,TB3MS,1.68,3m,3-Month Treasury Bill
2002-08-01,TB3MS,1.62,3m,3-Month Treasury Bill
2002-09-01,TB3MS,1.63,3m,3-Month Treasury Bill
2002-10-01,TB3MS,1.58,3m,3-Month Treasury Bill
2002-11-01,TB3MS,1.23,3m,3-Month Treasury Bill
2002-12-01,TB3MS,1.19,3m,3-Month Treasury Bill
2003-01-01,TB3MS,1.17,3m,3-Month Treasury Bill
2003-02-01,TB3MS,1.17,3m,3-Month Treasury Bill
2003-03-01,TB3MS,1.13,3m,3-Month Treasury Bill
2003-04-01,TB3MS,1.13,3m,3-Month Treasury Bill
2003-05-01,TB3MS,1.07,3m,3-Month Treasury Bill
2003-06-01,TB3MS,0.92,3m,3-Month Treasury Bill
2003-07-01,TB3MS,0.9,3m,3-Month Treasury Bill
2003-08-01,TB3MS,0.95,3m,3-Month Treasury Bill
2003-09-01,TB3MS,0.94,3m,3-Month Treasury Bill
2003-10-01,TB3MS,0.92,3m,3-Month Treasury Bill
2003-11-01,TB3MS,0.93,3m,3-Month Treasury Bill
2003-12-01,TB3MS,0.9,3m,3-Month Treasury Bill
2004-01-01,TB3MS,0.88,3m,3-Month Treasury Bill
2004-02-01,TB3MS,0.93,3m,3-Month Treasury Bill
2004-03-01,TB3MS,0.94,3m,3-Month Treasury Bill
2004-04-01,TB3MS,0.94,3m,3-Month Treasury Bill
2004-05-01,TB3MS,1.02,3m,3-Month Treasury Bill
2004-06-01,TB3MS,1.27,3m,3-Month Treasury Bill
2004-07-01,TB3MS,1.33,3m,3-Month Treasury Bill
2004-08-01,TB3MS,1.48,3m,3-Month Treasury Bill
2004-09-01,TB3MS,1.65,3m,3-Month Treasury Bill
2004-10-01,TB3MS,1.76,3m,3-Month Treasury Bill
2004-11-01,TB3MS,2.07,3m,3-Month Treasury Bill
2004-12-01,TB3MS,2.19,3m,3-Month Treasury Bill
2005-01-01,TB3MS,2.33,3m,3-Month Treasury Bill
2005-02-01,TB3MS,2.54,3m,3-Month Treasury Bill
2005-03-01,TB3MS,2.74,3m,3-Month Treasury Bill
2005-04-01,TB3MS,2.78,3m,3-Month Treasury Bill
2005-05-01,TB3MS,2.84,3m,3-Month Treasury Bill
2005-06-01,TB3MS,2.97,3m,3-Month Treasury Bill
2005-07-01,TB3MS,3.22,3m,3-Month Treasury Bill
2005-08-01,TB3MS,3.44,3m,3-Month Treasury Bill
2005-09-01,TB3MS,3.42,3m,3-Month Treasury Bill
2005-10-01,TB3MS,3.71,3m,3-Month Treasury Bill
2005-11-01,TB3MS,3.88,3m,3-Month Treasury Bill
2005-12-01,TB3MS,3.89,3m,3-Month Treasury Bill
2006-01-01,TB3MS,4.24,3m,3-Month Treasury Bill
2006-02-01,TB3MS,4.43,3m,3-Month Treasury Bill
2006-03-01,TB3MS,4.51,3m,3-Month Treasury Bill
2006-04-01,TB3MS,4.6,3m,3-Month Treasury Bill
2006-05-01,TB3MS,4.72,3m,3-Month Treasury Bill
2006-06-01,TB3MS,4.79,3m,3-Month Treasury Bill
2006-07-01,TB3MS,4.95,3m,3-Month Treasury Bill
2006-08-01,TB3MS,4.96,3m,3-Month Treasury Bill
2006-09-01,TB3MS,4.81,3m,3-Month Treasury Bill
2006-10-01,TB3MS,4.92,3m,3-Month Treasury Bill
2006-11-01,TB3MS,4.94,3m,3-Month Treasury Bill
2006-12-01,TB3MS,4.85,3m,3-Month Treasury Bill
2007-01-01,TB3MS,4.98,3m,3-Month Treasury Bill
2007-02-01,TB3MS,5.03,3m,3-Month Treasury Bill
2007-03-01,TB3MS,4.94,3m,3-Month Treasury Bill
2007-04-01,TB3MS,4.87,3m,3-Month Treasury Bill
2007-05-01,TB3MS,4.73,3m,3-Month Treasury Bill
2007-06-01,TB3MS,4.61,3m,3-Month Treasury Bill
2007-07-01,TB3MS,4.82,3m,3-Month Treasury Bill
2007-08-01,TB3MS,4.2,3m,3-Month Treasury Bill
2007-09-01,TB3MS,3.89,3m,3-Month Treasury Bill
2007-10-01,TB3MS,3.9,3m,3-Month Treasury Bill
2007-11-01,TB3MS,3.27,3m,3-Month Treasury Bill
2007-12-01,TB3MS,3,3m,3-Month Treasury Bill
2008-01-01,TB3MS,2.75,3m,3-Month Treasury Bill
2008-02-01,TB3MS,2.12,3m,3-Month Treasury Bill
2008-03-01,TB3MS,1.26,3m,3-Month Treasury Bill
2008-04-01,TB3MS,1.29,3m,3-Month Treasury Bill
2008-05-01,TB3MS,1.73,3m,3-Month Treasury Bill
2008-06-01,TB3MS,1.86,3m,3-Month Treasury Bill
2008-07-01,TB3MS,1.63,3m,3-Month Treasury Bill
2008-08-01,TB3MS,1.72,3m,3-Month Treasury Bill
2008-09-01,TB3MS,1.13,3m,3-Month Treasury Bill
2008-10-01,TB3MS,0.67,3m,3-Month Treasury Bill
2008-11-01,TB3MS,0.19,3m,3-Month Treasury Bill
2008-12-01,TB3MS,0.03,3m,3-Month Treasury Bill
2009-01-01,TB3MS,0.13,3m,3-Month Treasury Bill
2009-02-01,TB3MS,0.3,3m,3-Month Treasury Bill
2009-03-01,TB3MS,0.21,3m,3-Month Treasury Bill
2009-04-01,TB3MS,0.16,3m,3-Month Treasury Bill
2009-05-01,TB3MS,0.18,3m,3-Month Treasury Bill
2009-06-01,TB3MS,0.18,3m,3-Month Treasury Bill
2009-07-01,TB3MS,0.18,3m,3-Month Treasury Bill
2009-08-01,TB3MS,0.17,3m,3-Month Treasury Bill
2009-09-01,TB3MS,0.12,3m,3-Month Treasury Bill
2009-10-01,TB3MS,0.07,3m,3-Month Treasury Bill
2009-11-01,TB3MS,0.05,3m,3-Month Treasury Bill
2009-12-01,TB3MS,0.05,3m,3-Month Treasury Bill
2010-01-01,TB3MS,0.06,3m,3-Month Treasury Bill
2010-02-01,TB3MS,0.11,3m,3-Month Treasury Bill
2010-03-01,TB3MS,0.15,3m,3-Month Treasury Bill
2010-04-01,TB3MS,0.16,3m,3-Month Treasury Bill
2010-05-01,TB3MS,0.16,3m,3-Month Treasury Bill
2010-06-01,TB3MS,0.12,3m,3-Month Treasury Bill
2010-07-01,TB3MS,0.16,3m,3-Month Treasury Bill
2010-08-01,TB3MS,0.16,3m,3-Month Treasury Bill
2010-09-01,TB3MS,0.15,3m,3-Month Treasury Bill
2010-10-01,TB3MS,0.13,3m,3-Month Treasury Bill
2010-11-01,TB3MS,0.14,3m,3-Month Treasury Bill
2010-12-01,TB3MS,0.14,3m,3-Month Treasury Bill
2011-01-01,TB3MS,0.15,3m,3-Month Treasury Bill
2011-02-01,TB3MS,0.13,3m,3-Month Treasury Bill
2011-03-01,TB3MS,0.1,3m,3-Month Treasury Bill
2011-04-01,TB3MS,0.06,3m,3-Month Treasury Bill
2011-05-01,TB3MS,0.04,3m,3-Month Treasury Bill
2011-06-01,TB3MS,0.04,3m,3-Month Treasury Bill
2011-07-01,TB3MS,0.04,3m,3-Month Treasury Bill
2011-08-01,TB3MS,0.02,3m,3-Month Treasury Bill
2011-09-01,TB3MS,0.01,3m,3-Month Treasury Bill
2011-10-01,TB3MS,0.02,3m,3-Month Treasury Bill
2011-11-01,TB3MS,0.01,3m,3-Month Treasury Bill
2011-12-01,TB3MS,0.01,3m,3-Month Treasury Bill
2012-01-01,TB3MS,0.03,3m,3-Month Treasury Bill
2012-02-01,TB3MS,0.09,3m,3-Month Treasury Bill
2012-03-01,TB3MS,0.08,3m,3-Month Treasury Bill
2012-04-01,TB3MS,0.08,3m,3-Month Treasury Bill
2012-05-01,TB3MS,0.09,3m,3-Month Treasury Bill
2012-06-01,TB3MS,0.09,3m,3-Month Treasury Bill
2012-07-01,TB3MS,0.1,3m,3-Month Treasury Bill
2012-08-01,TB3MS,0.1,3m,3-Month Treasury Bill
2012-09-01,TB3MS,0.11,3m,3-Month Treasury Bill
2012-10-01,TB3MS,0.1,3m,3-Month Treasury Bill
2012-11-01,TB3MS,0.09,3m,3-Month Treasury Bill
2012-12-01,TB3MS,0.07,3m,3-Month Treasury Bill
2013-01-01,TB3MS,0.07,3m,3-Month Treasury Bill
2013-02-01,TB3MS,0.1,3m,3-Month Treasury Bill
2013-03-01,TB3MS,0.09,3m,3-Month Treasury Bill
2013-04-01,TB3MS,0.06,3m,3-Month Treasury Bill
2013-05-01,TB3MS,0.04,3m,3-Month Treasury Bill
2013-06-01,TB3MS,0.05,3m,3-Month Treasury Bill
2013-07-01,TB3MS,0.04,3m,3-Month Treasury Bill
2013-08-01,TB3MS,0.04,3m,3-Month Treasury Bill
2013-09-01,TB3MS,0.02,3m,3-Month Treasury Bill
2013-10-01,TB3MS,0.05,3m,3-Month Treasury Bill
2013-11-01,TB3MS,0.07,3m,3-Month Treasury Bill
2013-12-01,TB3MS,0.07,3m,3-Month Treasury Bill
2014-01-01,TB3MS,0.04,3m,3-Month Treasury Bill
2014-02-01,TB3MS,0.05,3m,3-Month Treasury Bill
2014-03-01,TB3MS,0.05,3m,3-Month Treasury Bill
2014-04-01,TB3MS,0.03,3m,3-Month Treasury Bill
2014-05-01,TB3MS,0.03,3m,3-Month Treasury Bill
2014-06-01,TB3MS,0.04,3m,3-Month Treasury Bill
2014-07-01,TB3MS,0.03,3m,3-Month Treasury Bill
2014-08-01,TB3MS,0.03,3m,3-Month Treasury Bill
2014-09-01,TB3MS,0.02,3m,3-Month Treasury Bill
2014-10-01,TB3MS,0.02,3m,3-Month Treasury Bill
2014-11-01,TB3MS,0.02,3m,3-Month Treasury Bill
2014-12-01,TB3MS,0.03,3m,3-Month Treasury Bill
2015-01-01,TB3MS,0.03,3m,3-Month Treasury Bill
2015-02-01,TB3MS,0.02,3m,3-Month Treasury Bill
2015-03-01,TB3MS,0.03,3m,3-Month Treasury Bill
2015-04-01,TB3MS,0.02,3m,3-Month Treasury Bill
2015-05-01,TB3MS,0.02,3m,3-Month Treasury Bill
2015-06-01,TB3MS,0.02,3m,3-Month Treasury Bill
2015-07-01,TB3MS,0.03,3m,3-Month Treasury Bill
2015-08-01,TB3MS,0.07,3m,3-Month Treasury Bill
2015-09-01,TB3MS,0.02,3m,3-Month Treasury Bill
2015-10-01,TB3MS,0.02,3m,3-Month Treasury Bill
2015-11-01,TB3MS,0.12,3m,3-Month Treasury Bill
2015-12-01,TB3MS,0.23,3m,3-Month Treasury Bill
2016-01-01,TB3MS,0.26,3m,3-Month Treasury Bill
2016-02-01,TB3MS,0.31,3m,3-Month Treasury Bill
2016-03-01,TB3MS,0.29,3m,3-Month Treasury Bill
2016-04-01,TB3MS,0.23,3m,3-Month Treasury Bill
2016-05-01,TB3MS,0.27,3m,3-Month Treasury Bill
2016-06-01,TB3MS,0.27,3m,3-Month Treasury Bill
2016-07-01,TB3MS,0.3,3m,3-Month Treasury Bill
2016-08-01,TB3MS,0.3,3m,3-Month Treasury Bill
2016-09-01,TB3MS,0.29,3m,3-Month Treasury Bill
2016-10-01,TB3MS,0.33,3m,3-Month Treasury Bill
2016-11-01,TB3MS,0.45,3m,3-Month Treasury Bill
2016-12-01,TB3MS,0.51,3m,3-Month Treasury Bill
2017-01-01,TB3MS,0.51,3m,3-Month Treasury Bill
2017-02-01,TB3MS,0.52,3m,3-Month Treasury Bill
2017-03-01,TB3MS,0.74,3m,3-Month Treasury Bill
2017-04-01,TB3MS,0.8,3m,3-Month Treasury Bill
2017-05-01,TB3MS,0.89,3m,3-Month Treasury Bill
2017-06-01,TB3MS,0.98,3m,3-Month Treasury Bill
2017-07-01,TB3MS,1.07,3m,3-Month Treasury Bill
2017-08-01,TB3MS,1.01,3m,3-Month Treasury Bill
2017-09-01,TB3MS,1.03,3m,3-Month Treasury Bill
2017-10-01,TB3MS,1.07,3m,3-Month Treasury Bill
2017-11-01,TB3MS,1.23,3m,3-Month Treasury Bill
2017-12-01,TB3MS,1.32,3m,3-Month Treasury Bill
2018-01-01,TB3MS,1.41,3m,3-Month Treasury Bill
2018-02-01,TB3MS,1.57,3m,3-Month Treasury Bill
2018-03-01,TB3MS,1.7,3m,3-Month Treasury Bill
2018-04-01,TB3MS,1.76,3m,3-Month Treasury Bill
2018-05-01,TB3MS,1.86,3m,3-Month Treasury Bill
2018-06-01,TB3MS,1.9,3m,3-Month Treasury Bill
2018-07-01,TB3MS,1.96,3m,3-Month Treasury Bill
2018-08-01,TB3MS,2.03,3m,3-Month Treasury Bill
2018-09-01,TB3MS,2.13,3m,3-Month Treasury Bill
2018-10-01,TB3MS,2.25,3m,3-Month Treasury Bill
2018-11-01,TB3MS,2.33,3m,3-Month Treasury Bill
2018-12-01,TB3MS,2.37,3m,3-Month Treasury Bill
2019-01-01,TB3MS,2.37,3m,3-Month Treasury Bill
2019-02-01,TB3MS,2.39,3m,3-Month Treasury Bill
2019-03-01,TB3MS,2.4,3m,3-Month Treasury Bill
2019-04-01,TB3MS,2.38,3m,3-Month Treasury Bill
2019-05-01,TB3MS,2.35,3m,3-Month Treasury Bill
2019-06-01,TB3MS,2.17,3m,3-Month Treasury Bill
2019-07-01,TB3MS,2.1,3m,3-Month Treasury Bill
2019-08-01,TB3MS,1.95,3m,3-Month Treasury Bill
2019-09-01,TB3MS,1.89,3m,3-Month Treasury Bill
2019-10-01,TB3MS,1.65,3m,3-Month Treasury Bill
2019-11-01,TB3MS,1.54,3m,3-Month Treasury Bill
2019-12-01,TB3MS,1.54,3m,3-Month Treasury Bill
2020-01-01,TB3MS,1.52,3m,3-Month Treasury Bill
2020-02-01,TB3MS,1.52,3m,3-Month Treasury Bill
2020-03-01,TB3MS,0.29,3m,3-Month Treasury Bill
2020-04-01,TB3MS,0.14,3m,3-Month Treasury Bill
2020-05-01,TB3MS,0.13,3m,3-Month Treasury Bill
2020-06-01,TB3MS,0.16,3m,3-Month Treasury Bill
2020-07-01,TB3MS,0.13,3m,3-Month Treasury Bill
2020-08-01,TB3MS,0.1,3m,3-Month Treasury Bill
2020-09-01,TB3MS,0.11,3m,3-Month Treasury Bill
2020-10-01,TB3MS,0.1,3m,3-Month Treasury Bill
2020-11-01,TB3MS,0.09,3m,3-Month Treasury Bill
2020-12-01,TB3MS,0.09,3m,3-Month Treasury Bill
2021-01-01,TB3MS,0.08,3m,3-Month Treasury Bill
2021-02-01,TB3MS,0.04,3m,3-Month Treasury Bill
2021-03-01,TB3MS,0.03,3m,3-Month Treasury Bill
2021-04-01,TB3MS,0.02,3m,3-Month Treasury Bill
2021-05-01,TB3MS,0.02,3m,3-Month Treasury Bill
2021-06-01,TB3MS,0.04,3m,3-Month Treasury Bill
2021-07-01,TB3MS,0.05,3m,3-Month Treasury Bill
2021-08-01,TB3MS,0.05,3m,3-Month Treasury Bill
1960-01-01,TB6MS,4.74,6m,6-Month Treasury Bill
1960-02-01,TB6MS,4.3,6m,6-Month Treasury Bill
1960-03-01,TB6MS,3.61,6m,6-Month Treasury Bill
1960-04-01,TB6MS,3.55,6m,6-Month Treasury Bill
1960-05-01,TB6MS,3.58,6m,6-Month Treasury Bill
1960-06-01,TB6MS,2.74,6m,6-Month Treasury Bill
1960-07-01,TB6MS,2.71,6m,6-Month Treasury Bill
1960-08-01,TB6MS,2.59,6m,6-Month Treasury Bill
1960-09-01,TB6MS,2.83,6m,6-Month Treasury Bill
1960-10-01,TB6MS,2.73,6m,6-Month Treasury Bill
1960-11-01,TB6MS,2.66,6m,6-Month Treasury Bill
1960-12-01,TB6MS,2.5,6m,6-Month Treasury Bill
1961-01-01,TB6MS,2.47,6m,6-Month Treasury Bill
1961-02-01,TB6MS,2.6,6m,6-Month Treasury Bill
1961-03-01,TB6MS,2.54,6m,6-Month Treasury Bill
1961-04-01,TB6MS,2.47,6m,6-Month Treasury Bill
1961-05-01,TB6MS,2.45,6m,6-Month Treasury Bill
1961-06-01,TB6MS,2.54,6m,6-Month Treasury Bill
1961-07-01,TB6MS,2.45,6m,6-Month Treasury Bill
1961-08-01,TB6MS,2.66,6m,6-Month Treasury Bill
1961-09-01,TB6MS,2.68,6m,6-Month Treasury Bill
1961-10-01,TB6MS,2.66,6m,6-Month Treasury Bill
1961-11-01,TB6MS,2.7,6m,6-Month Treasury Bill
1961-12-01,TB6MS,2.88,6m,6-Month Treasury Bill
1962-01-01,TB6MS,2.94,6m,6-Month Treasury Bill
1962-02-01,TB6MS,2.93,6m,6-Month Treasury Bill
1962-03-01,TB6MS,2.87,6m,6-Month Treasury Bill
1962-04-01,TB6MS,2.83,6m,6-Month Treasury Bill
1962-05-01,TB6MS,2.78,6m,6-Month Treasury Bill
1962-06-01,TB6MS,2.8,6m,6-Month Treasury Bill
1962-07-01,TB6MS,3.08,6m,6-Month Treasury Bill
1962-08-01,TB6MS,2.99,6m,6-Month Treasury Bill
1962-09-01,TB6MS,2.93,6m,6-Month Treasury Bill
1962-10-01,TB6MS,2.84,6m,6-Month Treasury Bill
1962-11-01,TB6MS,2.89,6m,6-Month Treasury Bill
1962-12-01,TB6MS,2.91,6m,6-Month Treasury Bill
1963-01-01,TB6MS,2.96,6m,6-Month Treasury Bill
1963-02-01,TB6MS,2.98,6m,6-Month Treasury Bill
1963-03-01,TB6MS,2.95,6m,6-Month Treasury Bill
1963-04-01,TB6MS,2.98,6m,6-Month Treasury Bill
1963-05-01,TB6MS,3.01,6m,6-Month Treasury Bill
1963-06-01,TB6MS,3.08,6m,6-Month Treasury Bill
1963-07-01,TB6MS,3.31,6m,6-Month Treasury Bill
1963-08-01,TB6MS,3.44,6m,6-Month Treasury Bill
1963-09-01,TB6MS,3.5,6m,6-Month Treasury Bill
1963-10-01,TB6MS,3.58,6m,6-Month Treasury Bill
1963-11-01,TB6MS,3.65,6m,6-Month Treasury Bill
1963-12-01,TB6MS,3.66,6m,6-Month Treasury Bill
1964-01-01,TB6MS,3.64,6m,6-Month Treasury Bill
1964-02-01,TB6MS,3.67,6m,6-Month Treasury Bill
1964-03-01,TB6MS,3.72,6m,6-Month Treasury Bill
1964-04-01,TB6MS,3.66,6m,6-Month Treasury Bill
1964-05-01,TB6MS,3.6,6m,6-Month Treasury Bill
1964-06-01,TB6MS,3.56,6m,6-Month Treasury Bill
1964-07-01,TB6MS,3.56,6m,6-Month Treasury Bill
1964-08-01,TB6MS,3.61,6m,6-Month Treasury Bill
1964-09-01,TB6MS,3.68,6m,6-Month Treasury Bill
1964-10-01,TB6MS,3.72,6m,6-Month Treasury Bill
1964-11-01,TB6MS,3.81,6m,6-Month Treasury Bill
1964-12-01,TB6MS,3.95,6m,6-Month Treasury Bill
1965-01-01,TB6MS,3.94,6m,6-Month Treasury Bill
1965-02-01,TB6MS,4,6m,6-Month Treasury Bill
1965-03-01,TB6MS,4,6m,6-Month Treasury Bill
1965-04-01,TB6MS,3.99,6m,6-Month Treasury Bill
1965-05-01,TB6MS,3.95,6m,6-Month Treasury Bill
1965-06-01,TB6MS,3.86,6m,6-Month Treasury Bill
1965-07-01,TB6MS,3.9,6m,6-Month Treasury Bill
1965-08-01,TB6MS,3.95,6m,6-Month Treasury Bill
1965-09-01,TB6MS,4.07,6m,6-Month Treasury Bill
1965-10-01,TB6MS,4.19,6m,6-Month Treasury Bill
1965-11-01,TB6MS,4.24,6m,6-Month Treasury Bill
1965-12-01,TB6MS,4.55,6m,6-Month Treasury Bill
1966-01-01,TB6MS,4.71,6m,6-Month Treasury Bill
1966-02-01,TB6MS,4.82,6m,6-Month Treasury Bill
1966-03-01,TB6MS,4.78,6m,6-Month Treasury Bill
1966-04-01,TB6MS,4.74,6m,6-Month Treasury Bill
1966-05-01,TB6MS,4.81,6m,6-Month Treasury Bill
1966-06-01,TB6MS,4.65,6m,6-Month Treasury Bill
1966-07-01,TB6MS,4.93,6m,6-Month Treasury Bill
1966-08-01,TB6MS,5.27,6m,6-Month Treasury Bill
1966-09-01,TB6MS,5.79,6m,6-Month Treasury Bill
1966-10-01,TB6MS,5.62,6m,6-Month Treasury Bill
1966-11-01,TB6MS,5.54,6m,6-Month Treasury Bill
1966-12-01,TB6MS,5.07,6m,6-Month Treasury Bill
1967-01-01,TB6MS,4.74,6m,6-Month Treasury Bill
1967-02-01,TB6MS,4.59,6m,6-Month Treasury Bill
1967-03-01,TB6MS,4.22,6m,6-Month Treasury Bill
1967-04-01,TB6MS,3.89,6m,6-Month Treasury Bill
1967-05-01,TB6MS,3.8,6m,6-Month Treasury Bill
1967-06-01,TB6MS,3.89,6m,6-Month Treasury Bill
1967-07-01,TB6MS,4.72,6m,6-Month Treasury Bill
1967-08-01,TB6MS,4.83,6m,6-Month Treasury Bill
1967-09-01,TB6MS,4.96,6m,6-Month Treasury Bill
1967-10-01,TB6MS,5.07,6m,6-Month Treasury Bill
1967-11-01,TB6MS,5.25,6m,6-Month Treasury Bill
1967-12-01,TB6MS,5.49,6m,6-Month Treasury Bill
1968-01-01,TB6MS,5.24,6m,6-Month Treasury Bill
1968-02-01,TB6MS,5.17,6m,6-Month Treasury Bill
1968-03-01,TB6MS,5.33,6m,6-Month Treasury Bill
1968-04-01,TB6MS,5.49,6m,6-Month Treasury Bill
1968-05-01,TB6MS,5.83,6m,6-Month Treasury Bill
1968-06-01,TB6MS,5.64,6m,6-Month Treasury Bill
1968-07-01,TB6MS,5.41,6m,6-Month Treasury Bill
1968-08-01,TB6MS,5.23,6m,6-Month Treasury Bill
1968-09-01,TB6MS,5.25,6m,6-Month Treasury Bill
1968-10-01,TB6MS,5.41,6m,6-Month Treasury Bill
1968-11-01,TB6MS,5.6,6m,6-Month Treasury Bill
1968-12-01,TB6MS,6.06,6m,6-Month Treasury Bill
1969-01-01,TB6MS,6.28,6m,6-Month Treasury Bill
1969-02-01,TB6MS,6.3,6m,6-Month Treasury Bill
1969-03-01,TB6MS,6.16,6m,6-Month Treasury Bill
1969-04-01,TB6MS,6.13,6m,6-Month Treasury Bill
1969-05-01,TB6MS,6.15,6m,6-Month Treasury Bill
1969-06-01,TB6MS,6.75,6m,6-Month Treasury Bill
1969-07-01,TB6MS,7.24,6m,6-Month Treasury Bill
1969-08-01,TB6MS,7.19,6m,6-Month Treasury Bill
1969-09-01,TB6MS,7.32,6m,6-Month Treasury Bill
1969-10-01,TB6MS,7.29,6m,6-Month Treasury Bill
1969-11-01,TB6MS,7.62,6m,6-Month Treasury Bill
1969-12-01,TB6MS,7.9,6m,6-Month Treasury Bill
1970-01-01,TB6MS,7.78,6m,6-Month Treasury Bill
1970-02-01,TB6MS,7.22,6m,6-Month Treasury Bill
1970-03-01,TB6MS,6.58,6m,6-Month Treasury Bill
1970-04-01,TB6MS,6.6,6m,6-Month Treasury Bill
1970-05-01,TB6MS,7.02,6m,6-Month Treasury Bill
1970-06-01,TB6MS,6.86,6m,6-Month Treasury Bill
1970-07-01,TB6MS,6.51,6m,6-Month Treasury Bill
1970-08-01,TB6MS,6.55,6m,6-Month Treasury Bill
1970-09-01,TB6MS,6.46,6m,6-Month Treasury Bill
1970-10-01,TB6MS,6.21,6m,6-Month Treasury Bill
1970-11-01,TB6MS,5.42,6m,6-Month Treasury Bill
1970-12-01,TB6MS,4.89,6m,6-Month Treasury Bill
1971-01-01,TB6MS,4.47,6m,6-Month Treasury Bill
1971-02-01,TB6MS,3.78,6m,6-Month Treasury Bill
